T,FRAW,FCOR,ARCLENGTH,MOVING,CADENCENO
2324.2432081229636,0.9676184697099862,0.8132531359441058,1.969035265102917,0,108415
2324.263639881974,0.9478549151559904,0.8136963461782978,2.1204468141479054,0,108416
2324.2840716407445,0.934805303010393,0.8145277055829074,2.2303883614278033,0,108417
2324.304503399522,0.9203098297779078,0.816567351053,2.3617102360632702,0,108418
2324.3249350578335,0.9010374459625171,0.808937720886348,2.4294190839659358,0,108419
2324.345366915906,0.8906599239121957,0.8135896878537124,2.515474303633058,0,108420
2324.3657986737526,0.8729185980255999,0.8109635415667376,2.5981708664758245,0,108421
2324.386230431366,0.8600528577194532,0.8126981595245066,2.678168650776757,0,108422
2324.4066621887396,0.8430531287941755,0.8149438515418822,2.785405815668612,0,108423
2324.4270939458875,0.8250040226457236,0.8143044900100707,2.880012557016929,0,108424
2324.4475257028025,0.7950798424115223,0.8102499545917925,2.99348693173974,0,108425
2324.4679575594782,0.7722433903466722,0.814305095850697,3.111746983227234,0,108426
2324.488389215927,0.7423606007704479,0.8092256971064071,3.2166257522470345,0,108427
2324.5088209721434,0.7209864588925771,0.806725961304004,3.29713391948391,0,108428
2324.5292528281207,0.7069546174425256,0.8116235658705038,3.3736389802347695,0,108429
2324.549684483871,0.6910631292110224,0.8145903630684472,3.44065276469987,0,108430
2324.5701163393824,0.6701687578347497,0.8241774892616123,3.5442654757096808,0,108431
2324.5905480946676,0.6442739809158465,0.8198523096552388,3.624450901254178,0,108432
2324.6109797497193,0.6171130523779119,0.8144636988795911,3.705736474969864,0,108433
2324.6314116045396,0.5953327601762897,0.813918963284603,3.779646491999703,0,108434
2324.651843359119,0.5683034091923052,0.8183182239569431,3.881683980480666,0,108435
2324.6722750134722,0.5217500012012286,0.8076830404549181,3.9968361342543424,0,108436
2324.713138621475,1.0529818848927086,0.8132593939644774,1.171316510979515,0,108438
2324.733570274897,1.0382523735504727,0.8111753488732378,1.3429323511764373,0,108439
2324.7540021283203,1.02620223155305,0.8133459428910201,1.4831743151539534,0,108440
2324.774433881503,1.0066228232805872,0.813592164261651,1.641203846527036,0,108441
2324.794865534459,0.9852890766636143,0.8092167167909727,1.782589683408563,0,108442
2324.8152973871765,0.9752143905614298,0.8149175563055994,1.9271107538645418,0,108443
2324.835729139668,1.0318583565551631,0.8798132377676773,2.0722892563461444,0,108444
2324.8561608916934,0.9435272161665416,0.8137873644221063,2.155316954271119,0,108445
2324.876592643719,0.9243946170302527,0.8118572944027446,2.2880472568006014,0,108446
2324.8970243955046,0.9132855870323345,0.8155222153544142,2.401302988439614,0,108447
2324.9174561470645,0.8915091348417638,0.8115871030825839,2.4985934489792916,0,108448
2324.937887998385,0.8753787796267145,0.816122471159228,2.615292004557293,0,108449
2324.958319649246,0.8610517441336731,0.8148933964007394,2.6854937499055107,0,108450
2324.9787514001073,0.8442288844185033,0.814129849673992,2.7742205209891457,0,108451
2324.999183150736,0.8270218493492353,0.8140066488880227,2.8689570070464296,0,108452
2325.0196149011244,0.8066715267310227,0.8128774555564016,2.9536601077984037,0,108453
2325.040046751288,0.7763676950808709,0.8144087430959925,3.0939960819944874,0,108454
2325.0604784012103,0.7532442942151386,0.8174163107325665,3.2025809194807615,0,108455
2325.0809101509076,0.7234936016725215,0.8169614611706741,3.3247733626973712,0,108456
2325.10134200014,0.7001779094762896,0.8192034073383234,3.421954714737005,0,108457
2325.121773649371,0.6636937651781447,0.8113337495424946,3.5298847852272366,0,108458
2325.1422053983624,0.6434232082801389,0.8226922675642271,3.6354492547326442,0,108459
2325.162637247129,0.6037584533988043,0.8115927234969317,3.744500597795251,0,108460
2325.2035006439546,1.0548588335050102,0.8153801333955665,1.1836556545607284,0,108462
2325.223932492023,1.0382514761684232,0.8107560034080888,1.3352905351163553,0,108463
2325.2443641398568,1.0285588526519194,0.8155287802298116,1.4863413771834937,0,108464
2325.2647958874513,1.00770517929408,0.8114518811684803,1.6125054575333309,0,108465
2325.285227734821,0.9978190174780881,0.8174719360084758,1.760285212591168,0,108466
2325.30565948195,0.9789201558721256,0.8119541709293663,1.8703661581395403,0,108467
2325.3260912288533,0.9608504665674416,0.8130854489426561,2.0181382834232773,0,108468
2325.346523275519,0.936405635784052,0.8122202280397959,2.1970356276706324,0,108469
2325.3669550219565,0.9251839451329114,0.8145768145826795,2.3060866876253248,0,108470
2325.3873867681614,0.9011474841691679,0.8107445448783004,2.4399666575106647,0,108471
2325.407818514126,0.8787501067655936,0.8173874464461444,2.604156629442473,0,108472
2325.4282501598645,0.8467313540596438,0.8125492880568547,2.751223584621274,0,108473
2325.4486820056045,0.8224731526052061,0.8151437759731274,2.8945235196772536,0,108474
2325.4691137508707,0.797857270348248,0.8205251977987708,3.0254635484369325,0,108475
2325.4895453959107,0.7669078006289437,0.8114584457371703,3.123286348186101,0,108476
2325.5099772407193,0.7493764806558779,0.8151803796626815,3.210134955167961,0,108477
2325.53040898552,0.7316876744893508,0.8230756942598658,3.313292641989255,0,108478
2325.5508406298613,0.7005151889949108,0.8162928195727007,3.4117201079013135,0,108479
2325.5712724739715,0.667394911802831,0.8153648247072277,3.5284293426832862,0,108480
2325.5917042180736,0.6317838026208008,0.8157538144290765,3.6577995020254948,0,108481
2325.6121358617165,0.5874427158237916,0.8108447090542793,3.799255131447582,0,108482
2325.632567705361,0.5575846619738901,0.8159504693746957,3.9092749405630784,0,108483
2325.652999448532,0.51672791037781,0.8307605325568843,4.052551540420192,0,108484
2325.693862934422,1.0861549714937226,0.8164863122618689,0.8636416390942093,0,108486
2325.7142946771273,1.0670817956027592,0.815708003596037,1.0565434070016289,0,108487
2325.734726519375,1.0439961980449173,0.8147984078711847,1.2530879038288774,0,108488
2325.755158161621,1.030815528914083,0.8205313957848444,1.4369132099037243,0,108489
2325.7755899036274,1.0098350284640656,0.8171829679905388,1.5980856854867334,0,108490
2325.7960217454092,0.9952763594966683,0.8157270575350062,1.7138789608012346,0,108491
2325.816453386724,0.9829947234240427,0.8158217827116963,1.8260875284344782,0,108492
2325.836885128032,0.9666082309772179,0.8180537290470871,1.9761166841787086,0,108493
2325.8573169691153,0.954387298879639,0.81861752378045,2.075251031087852,0,108494
2325.877748709965,0.937419494538583,0.8185181591021701,2.198404346805044,0,108495
2325.898180350574,0.916925804247406,0.8195782561789395,2.3571914605412374,0,108496
2325.918612190959,0.8881050989984254,0.8154767294536053,2.5117785386700224,0,108497
2325.93904393111,0.8689042247705753,0.8176951073893653,2.638891056739772,0,108498
2325.9594755710204,0.8403455790392742,0.8176778075256811,2.793638050210454,0,108499
2325.979907410707,0.8145767459882264,0.8203735522440967,2.9323394057701964,0,108500
2326.0003391503924,0.7841052367596386,0.8208797919316757,3.0739979655332044,0,108501
2326.0207707896043,0.7434574150898738,0.811607872266848,3.2150592071600133,0,108502
2326.041202628592,0.7088852314616868,0.8147637738978623,3.369032565620152,0,108503
2326.0616343675792,0.6713480768499342,0.8117152018173824,3.5097545611156775,0,108504
2326.082066206094,0.6385137247462044,0.816800194608404,3.647606011827981,0,108505
2326.102497844615,0.5990631141907637,0.8137442459986988,3.778898737475652,0,108506
2326.1229295826706,0.5556975404905642,0.8088022248229856,3.9205179010410403,0,108507
2326.143361320719,0.515120277662552,0.8075496524899171,4.0574837493838665,0,108508
2326.2046565332494,1.0126467093864957,0.8138967624110512,1.529012544667928,0,108511
2326.225088270374,1.0091658036225493,0.8231833032749301,1.6709568335313674,0,108512
2326.2455200072654,0.9904865305328514,0.8175545520364572,1.7772499705140155,0,108513
2326.265951743917,0.9766387144791301,0.8137807746467958,1.860698734425881,0,108514
2326.286383480343,0.9721413144454102,0.8187577862937115,1.939982324168596,0,108515
2326.306815216536,0.9675459690815903,0.8244747312025855,2.026891365605134,0,108516
2326.327246952489,0.9517433761257806,0.8192642304784845,2.101384326671667,0,108517
2326.3476786884494,0.9486983018146838,0.8215376978109725,2.1443869631523502,0,108518
2326.368110423944,0.9353480318327202,0.8184874810329323,2.2133387828376785,0,108519
2326.3885422591993,0.9222953311246321,0.8171166669999911,2.297644260627662,0,108520
2326.4089738944604,0.914314757912613,0.818353857649973,2.366270517707362,0,108521
2326.4294057292573,0.9055113768419087,0.8199249958342101,2.438875008001897,0,108522
2326.449837464046,0.8979236021284874,0.8220237222790815,2.4960166932336563,0,108523
2326.4702690986087,0.882538956149779,0.8185240029025233,2.564034029214102,0,108524
2326.4907009327,0.8720744708089047,0.8278665695381393,2.6831310058187423,0,108525
2326.5111326667975,0.8497124964340499,0.8209060685033447,2.764286487601066,0,108526
2326.5315643006616,0.8360400967898854,0.8231875976384893,2.8418920157875998,0,108527
2326.5519961342943,0.814215236065213,0.8215862459761882,2.939943571588259,0,108528
2326.572427867686,0.7907153703610504,0.81872749810109,3.0358751515274975,0,108529
2326.592859500852,0.7634867123485534,0.8188058007330482,3.155930945024711,0,108530
2326.6132913340116,0.7235417662581047,0.8237671984649406,3.3418980673639185,0,108531
2326.6337230667123,0.6983468819944479,0.8170188441910025,3.4191439732379187,0,108532
2326.6541546991793,0.6827344479977143,0.8173060385178931,3.482671520440281,0,108533
2326.674586531648,0.6776898921294937,0.828239336676646,3.538698465524837,0,108534
