# time_1               cadence_1   quality_1   x_1                     y_1                     flux_1               error_1              mflags_1   trend_t_1            trend_p_1            time_2               cadence_2   quality_2   x_2                     y_2                     flux_2               error_2              mflags_2   trend_t_2           trend_p_2           
  2187.029929579039    -29372      0           0.29215890169143677     -0.14072799682617188    1598.0116608477263   3.8320443630218506   0          1637.7508743593135   1594.859810329947    2187.029929579039    -29372      0           0.29215890169143677     -0.14072799682617188    993.8321004974723    2.360891342163086    0          1084.674461001525   1061.417923025023   
  2187.050361015572    -29371      0           0.2873307764530182      -0.13652703166007996    1605.1726726774891   3.8330891132354736   0          1633.4147597652227   1594.5731211020875   2187.050361015572    -29371      0           0.2873307764530182      -0.13652703166007996    996.7352033308941    2.361579656600952    0          1081.876784519639   1063.9952359312997  
  2187.0707926521136   -29370      0           0.2711063027381897      -0.12865889072418213    1606.3554110427312   3.8346333503723145   0          1628.9630050806363   1592.3873034370567   2187.0707926521136   -29370      0           0.2711063027381897      -0.12865889072418213    998.5473663052023    2.362464666366577    0          1079.0080472763393  1068.751761372166   
  2187.091224188538    -29369      0           0.2724684774875641      -0.12772226333618164    1605.7619987179733   3.8335676193237305   0          1624.206483909313    1592.917656855013    2187.091224188538    -29369      0           0.2724684774875641      -0.12772226333618164    998.0800173888309    2.3616535663604736   0          1076.0151053862471  1069.2932289364421  
  2187.1116556249544   -29368      8192        0.26957273483276367     -0.12940053641796112    1610.6133347309797   3.83424973487854     1          1619.1657304541766   1591.857806719018    2187.1116556249544   -29368      8192        0.26957273483276367     -0.12940053641796112    1001.3732605673448   2.362276554107666    1          1072.935068000214   1068.3222106439614  
  2187.132087261263    -29367      0           0.27514761686325073     -0.13087452948093414    1605.6952012676684   3.831543207168579    0          1614.071206702025    1592.874614325106    2187.132087261263    -29367      0           0.27514761686325073     -0.13087452948093414    997.9208737645141    2.3606700897216797   0          1069.9047041301944  1067.4568167855616  
  2187.1525187975712   -29366      0           0.2807462811470032      -0.13450533151626587    1610.3313585468266   3.8316476345062256   0          1609.2364460403965   1593.4416259107013   2187.1525187975712   -29366      0           0.2807462811470032      -0.13450533151626587    1001.6357871600231   2.3605005741119385   0          1067.107230458707   1065.2953585068526  
  2187.1729502338712   -29365      0           0.27096107602119446     -0.12775032222270966    1605.2108763837805   3.8318862915039062   0          1604.9141122326346   1592.5514340690092   2187.1729502338712   -29365      0           0.27096107602119446     -0.12775032222270966    996.191072849749     2.3606984615325928   0          1064.700206109361   1069.277590330535   
  2187.213813406139    -29363      0           0.11736813187599182     -0.039520733058452606   1599.059543972708    3.840411424636841    0          1598.3032248805125   1587.9844301993912   2187.213813406139    -29363      0           0.11736813187599182     -0.039520733058452606   986.7750406453041    2.3650569915771484   0          1061.3635742784356  1103.404155733093   
  2187.2342448423224   -29362      0           0.1087896004319191      -0.03386780992150307    1596.2032775626012   3.84126615524292     0          1596.249387827424    1588.7443871782116   2187.2342448423224   -29362      0           0.1087896004319191      -0.03386780992150307    984.547665086761     2.365612506866455    0          1060.498808258367   1104.7525228976422  
  2187.2546764783983   -29361      0           0.10178070515394211     -0.031145093962550163   1596.101330078847    3.8409862518310547   0          1595.3729851957623   1588.6746415905025   2187.2546764783983   -29361      0           0.10178070515394211     -0.031145093962550163   985.5676029609866    2.3654844760894775   0          1060.2581416828034  1104.7325289427301  
  2187.275108014357    -29360      0           0.08966286480426788     -0.025278475135564804   1601.0468302841432   3.842421293258667    0          1596.0836248562946   1589.0237507481115   2187.275108014357    -29360      0           0.08966286480426788     -0.025278475135564804   987.8374000784053    2.3663487434387207   0          1060.7903255339284  1105.185552856999   
  2187.2955396503094   -29359      0           0.08721252530813217     -0.02291291579604149    1605.7482080159568   3.8435440063476562   0          1598.7842348103054   1589.5359476325996   2187.2955396503094   -29359      0           0.08721252530813217     -0.02291291579604149    991.3403742290417    2.3669846057891846   0          1062.2893251017076  1105.8953711307709  
  2187.3159710862674   -29358      0           0.07914140820503235     -0.01939285919070244    1607.6302906856702   3.845008373260498    0          1603.708810301649    1589.6363939637301   2187.3159710862674   -29358      0           0.07914140820503235     -0.01939285919070244    995.1023264483571    2.367933750152588    0          1064.927460383825   1105.849775816838   
  2187.3364026221097   -29357      0           0.073882095515728       -0.016344552859663963   1598.6388848959955   3.8465113639831543   0          1610.7870209211549   1589.9793987042115   2187.3364026221097   -29357      0           0.073882095515728       -0.016344552859663963   989.697761885814     2.368745803833008    0          1068.7666696763954  1106.1814885086858  
  2187.3568342579456   -29356      0           0.06688844412565231     -0.013836538419127464   1602.8611787209434   3.846435546875       0          1619.577214456728    1589.868888882753    2187.3568342579456   -29356      0           0.06688844412565231     -0.013836538419127464   991.3274259107471    2.368715763092041    0          1073.6762128676419  1105.7352988706311  
